TIC_ID,Period,Epoch,Class_Label
294097592,1.0268508,2458682.236,0
290407621,4.2337624,2459381.866,0
278821913,6.0597,2459965.283,0
278540265,2.9757428,2459385.628,0
278196907,1.1771655,2459388.733,0
257520272,12.1525595,2459383.471,0
255918903,1.7201092,2460098.853,1
101696403,1.6242109,2459059.497,0
30499203,2.4330551,2458677.764,0
325527653,11.3929129,2459380.286,0
72668830,19.97065736,2458399.49,5
72668830,5.095934161,2460983.117,0
72668830,12.49110031,2460967.092,0
28116365,16.52726515,2458391.647,0
146282666,722.2619756,2458398.396,0
67535663,6.6019866,2459329.652,0
266843799,0.8062768,2459331.491,1
307079330,6.5445251,2460028.654,0
182078202,38.76195323,2458347.764,0
200296137,8.611084445,2458438.485,0
366443426,15.5718552,2460266.657,3
366443426,31.71802083,2458494.909,3
372068780,183.0019106,2458679.491,0
372068780,374.3644315,2458670.445,0
44898913,2.729904885,2458413.192,2
141186075,32.69666602,2458349.759,0
141186075,4.654579841,2458328.004,0
144193715,9.1512776,2460163.675,2
56662591,,2458564.611,0
303317324,29.56673553,2458365.179,0
122617317,15.07007794,2458394.739,2
122617317,0.9902891937,2458382.636,2
251086776,726.1175225,2458434.865,5
294324819,6.822764506,2458498.277,0
459952217,73.580982,2458448.206,5
139148528,8.286161354,2458326.328,0
7020254,20.2730282,2460238.657,3
422914082,358.2825093,2458431.555,0
311130133,1.134382384,2458438.115,0
157115010,,2459231.758,0
404518509,25.1290153,2459160.014,2
404518509,46.40937325,2458417.466,5
325081244,,2458679.443,0
13883872,13.41909715,2458417.283,0
143022742,14.67626584,2458416.548,5
143022742,21.96925778,2458412.896,5
408416746,6.250946845,2458518.998,0
202185707,1.650067335,2458469.369,0
303586471,1826.079032,2458363.771,0
140687214,0.8303285,2459387.018,0
77175217,703.79367,2458459.446,0
256722647,2.922466092,2459855.157,2
47617038,3.3513304,2459358.397,1
148833828,2.9034242,2459360.395,0
178959058,5.4468377,2460061.842,1
144645881,8.90214426,2459338.909,0
128531633,8.2197647,2459358.588,0
443658196,4.5006638,2459351.741,1
166184428,16.33636652,2459335.573,2
399642071,2.288776264,2459307.924,1
253434221,7.499715831,2459335.81,4
7439481,1.254080552,2459333.969,1
454038613,2.6680587,2459330.282,0
62301521,18.40433341,2458661.049,5
354944123,5.538328999,2458654.532,2
354944123,10.68860835,2458659.348,2
278988097,11.54185245,2458411.639,0
38939275,731.4808779,2458507.586,0
469791892,12.89100222,2458657.984,0
389371332,3.907711594,2458494.061,1
32498058,35.35732392,2458449.13,0
350299588,602.2450921,2458507.658,0
313889049,749.1605231,2458355.69,0
50379036,4.875965628,2458328.385,0
358253047,20.14594378,2458362.732,0
237332812,11.89186326,2458333.456,0
176797879,718.1809317,2458427.02,0
332715376,10.63061654,2458417.574,0
260655847,,2458507.586,0
149389419,579.6472035,2458538.747,0
300011941,1.814121521,2458327.104,1
273418421,97.60876335,2458388.764,0
133505138,2.4360845,2459330.394,1
52307802,3.074950729,2458328.291,0
334632624,741.4238314,2458520.648,0
238164799,7.548070948,2458470.496,0
325682877,2.118659008,2458412.277,0
4070275,5.42406915,2458439.34,2
413343957,3.3784364,2460093.009,0
297361900,2.6374449,2460092.634,0
313675203,2.5025812,2460091.75,1
314724818,4.451860375,2459337.013,1
278862750,13.576858,2460172.849,0
335040423,2.5610662,2459330.971,0
450649506,1.0604139,2459359.873,0
401980624,3.2751914,2460089.736,0
315350812,5.9422824,2460089.109,0
308191940,13.2689495,2459343.367,0
343708863,5.9685742,2459379.131,1
250306572,1.6089592,2459359.389,0
394918211,4.378019409,2459337.638,2
394721720,1.069066479,2459362.616,0
97766057,3.253529938,2459363.368,2
169958952,1.329000795,2459362.799,0
305767364,1.497422346,2459362.926,0
32460142,10.68954167,2459363.824,0
384744828,3.042133369,2459363.499,1
259230140,14.3171998,2460070.252,0
22186226,9.217217181,2459369.102,0
350575997,2.0134389,2460122.323,0
33350443,3.562038041,2459364.142,0
313554509,4.47423388,2459364.302,0
41387532,11.40419351,2459367.619,4
369345064,4.3954444,2460117.072,0
66620917,5.2910096,2459377.163,0
429791387,3.9693722,2459379.962,0
107440797,2.2676081,2459386.168,0
341805908,1.491915985,2460069.038,1
218483943,3.7590079,2460119.138,0
379723086,7.4398211,2460120.661,1
107728509,2.6646183,2459385.729,1
214243287,5.7525195,2460116.043,4
464646604,7.712120841,2459037.871,2
231630147,7.064248648,2459038.95,0
178170828,0.4502640156,2459116.21,0
197807778,3.698993918,2458355.491,0
350931281,4.462052798,2459036.763,0
342314656,39.62519255,2459248.474,0
177254988,5.921423051,2459039.642,0
177254988,1.092920342,2459036.824,0
206541859,30.08350298,2459064.119,2
207238953,7.136650735,2459089.902,0
260189643,2.054238029,2459036.342,0
382200986,92.4918048,2459076.348,0
280803800,26.01791015,2458335.665,0
366484980,13.7748361,2460236.628,3
35315453,2.0340967,2460119.031,1
142019343,4.471981486,2460986.078,0
1405997635,1.8697825,2459385.395,1
1234810324,1.830108,2460121.397,4
79605791,9.3305377,2459378.526,0
208297760,5.2574854,2459382.714,0
295593712,7.6247217,2460120.337,0
295593712,25.7086236,2460108.647,0
352229268,16.155134,2459365.247,0
362709886,4.725931727,2459363.151,0
141412823,21.7004042,2460151.667,1
263748033,4.90826,2460119.52,0
344600402,1.3875331,2460123.888,1
326386495,17.7424733,2459383.797,0
106940971,5.412802,2460100.181,0
271354351,3.905126041,2459422.127,3
207339000,4.618263145,2459940.464,0
271042217,1.855574537,2459770.501,3
233188747,3.450565753,2459939.614,0
362222177,6.6363577,2459884.031,0
121660904,4.885484385,2459422.844,3
198610218,3.041339122,2459771.229,4
158551257,0.9023950841,2459797.232,1
63452790,2.684308099,2459392.814,3
122596693,3.525653514,2459420.668,3
420268415,1.759056594,2459767.611,0
237205154,5.8929985,2459915.163,0
22233480,7.446303377,2459396.41,2
267545252,3.379235772,2459420.207,0
164786087,4.082289389,2459391.084,3
23982469,4.374575688,2459391.449,0
446158352,4.0434287,2459910.395,0
158241252,1.849856678,2459415.152,2
158241252,10.30887241,2459393.258,0
158167408,5.24106591,2459423.78,0
158388163,4.225349825,2459394.54,3
137899948,2.455238834,2459420.804,3
153937417,4.159619687,2459392.184,0
138359318,1.018698944,2459769.924,3
322046084,2.7519172,2460338.434,0
373017346,10.6925011,2459759.878,0
23229805,8.851735414,2459778.55,0
229581160,3.41490915,2459911.846,0
243333538,2.998566736,2459772.754,1
48217457,3.120839624,2459422.768,3
138644215,1.544933363,2459420.58,3
27774415,4.942798534,2459422.773,3
299220166,3.217518428,2459770.385,3
229671380,3.939370965,2459392.576,0
230129753,5.7475343,2459840.459,0
461635621,28.6648749,2460437.031,0
149282072,3.7006742,2459761.943,1
76420654,4.9133022,2459789.419,2
8599009,2.88069,2459766.956,2
441589581,8.0379975,2459602.567,0
157236902,,2459395.125,2
268604331,5.014199109,2459799.901,3
48506505,7.794215506,2459420.812,3
441763252,2.7708596,2459848.554,0
441763252,7.014000955,2459424.23,0
75262942,2.663415392,2459421.463,3
256364928,2.218574804,2459770.41,3
27318774,3.243248768,2459422.908,3
63211674,8.600451634,2459422.501,3
122441491,3.797007565,2459420.413,3
264508014,3.311902627,2459422.51,3
159098316,3.578756985,2459422.608,3
399794420,1.594753498,2459421.078,3
64531556,7.8127906,2459813.94,1
233823679,2.7586362,2459819.788,0
126606859,1.158901294,2459797.406,2
377873569,3.84938456,2459771.442,3
239332587,0.9263237,2460559.016,2
27990610,2.816497877,2459772.313,3
209752908,1.752217015,2459420.283,3
272707711,2.689070269,2459420.963,0
137903329,7.340567515,2459423.156,3
99224131,2.6915408,2460558.072,3
193754373,3.9540617,2459818.051,0
269269546,4.454170031,2459798.529,3
267572272,2.797475736,2459911.039,3
268924036,2.052341657,2459421.603,3
193336820,5.006622,2460550.715,2
298297931,4.4331838,2460555.32,0
263218688,1.5076298,2459794.386,0
40466976,32.535016,2460318.213,0
120826158,5.1830043,2459765.915,2
120826158,2.5693728,2459770.01,0
275758701,1.18803,2460559.123,0
436166416,3.6001959,2459440.84,0
305943739,5.3073459,2459441.27,1
120183168,3.4902115,2460338.926,0
120183168,5.5387718,2460335.262,0
406190563,1.773346,2459446.222,1
22069559,2.0348789,2460337.772,0
239372503,0.8560277,2460366.918,1
167719618,710.6982018,2459234.617,0
349972412,82.92941142,2460059.619,2
349972412,2.426153785,2459038.46,2
150299840,19.47237894,2459068.265,0
434105094,5.410702358,2458357.518,0
179582003,104.6162557,2458413.85,2
170789802,3.467277894,2458438.012,0
319610598,,2459231.764,0
340458804,194.2432864,2459039.762,0
333674399,20.9040576,2460243.484,0
333674399,10.9776867,2460258.713,0
243014114,19.56204579,2459450.837,3
408261725,9.7607632,2459488.219,0
436875934,2.7535993,2459883.37,3
456862677,15.26646582,2459451.623,2
85593751,3.722462595,2459885.542,3
301289516,1.2089755,2460231.734,3
398572544,3.408833,2460229.806,3
419957393,5.890355753,2459448.625,0
404243877,3.2047072,2460227.357,3
439842788,3.071718164,2459450.368,3
369480087,0.364322479,2459447.841,1
427332229,2.7186256,2459498.195,3
333657795,0.9260632,2460233.367,2
36592530,2.4841975,2460229.466,3
39926974,2.260434582,2459448.652,3
380887434,0.3994444952,2459474.2,2
376981340,4.024971187,2459448.108,5
384888319,5.879575194,2459448.512,2
35022727,3.652811238,2459450.647,3
262662119,4.533469982,2459450.127,3
376939759,5.8176452,2460231.883,3
418761354,2.1747824,2459494.881,3
437704321,2.849280226,2459448.051,3
26017005,4.098474093,2459449.12,3
380907135,4.0460644,2460226.956,3
251039147,6.662995104,2459450.837,0
262715204,7.1385672,2460228.759,3
262715204,3.4715644,2459447.897,3
262715204,10.4534748,2459449.169,3
102264230,4.159151246,2459449.353,3
388816604,2.5048178,2460230.92,0
293432942,1.1339769,2459496.05,4
4464022,5.916768122,2459453.208,0
435336785,5.7740318,2460212.248,0
435339847,8.200087461,2458440.22,3
610976842,4.0248735,2460228.933,3
25911962,0.745637,2460232.739,0
206284139,3.002649484,2460825.443,3
21130820,4.6003967,2460229.837,0
9030119,3.3129214,2460231.218,0
400972123,1.8868756,2460093.052,0
204650483,9.956296,2459312.392,2
248250955,0.3011505806,2459361.882,2
383721338,20.31296485,2459422.817,0
369768787,703.9376608,2458644.137,0
141770198,522.6272677,2458523.845,0
107018378,3.792455954,2458570.931,0
258917846,32.29190101,2458605.104,0
220414682,6.581276797,2458325.446,0
271169413,3.964905267,2458597.872,2
307716123,3.763402814,2458441.156,0
33716474,8.935655764,2458330.062,0
349576261,225.1037885,2459132.226,2
418255064,743.4843888,2458629.331,0
400786146,22.15367773,2459323.08,1
381897917,692.5150646,2458676.61,0
269728501,2.084488242,2459036.38,0
307849973,0.8409428638,2458543.862,0
307849973,23.54224218,2458548.589,0
447088034,14.0063765,2460121.465,0
149126400,1.225315871,2459036.843,1
137402055,1.973771936,2459391.46,3
48451130,30.35998118,2459413.719,3
154940895,13.47554613,2458822.702,0
362103298,10.71555212,2458693.434,0
298428237,0.768988,2459823.527,0
372759746,27.9815639,2460317.227,0
157667414,10.48340622,2459010.845,0
138364831,1.625512355,2459391.112,3
154474036,8.623909725,2459634.199,0
27769688,88.49568297,2458733.313,3
219742885,0.9167991708,2458684.085,0
273231214,22.3428773,2458719.362,3
273231214,,2459774.45,3
219854519,31.0343214,2459394.938,2
103604037,19.52023856,2459390.799,5
120255950,31.57868471,2459399.639,3
233529335,,2458915.989,0
416534875,5.3909915,2459632.558,0
137683938,3.290313591,2459393.66,3
48031665,13.11877459,2458689.149,0
164458714,17.8335899,2460364.346,3
154923406,25.92135087,2458703.265,0
356868487,27.91029294,2459692.969,1
122785299,8.884951086,2459392.14,3
399954349,7.834468826,2458689.578,3
399954349,3.005192862,2458684.472,3
158555987,5.546089294,2458687.926,1
159725995,3.770586454,2459394.279,3
86951294,4.1194175,2460283.324,0
68573534,4.6663795,2459523.197,0
29017001,8.2003748,2460251.524,0
307809773,2.7694936,2460284.446,2
307809773,5.7060868,2460277.804,2
232608943,82.69014391,2459419.383,2
232608943,482.8191,2459751.599,2
349071261,2.787523254,2459501.267,0
467651916,3.9813082,2460655.202,2
437856897,7.2455997,2460273.681,2
27039476,2.2251639,2460257.718,3
19155785,3.1442556,2460254.351,1
68577662,11.1684037,2459522.949,3
28294709,5.5109534,2459498.183,0
427740976,2.3494903,2460256.016,0
118820486,2.6921752,2460229.447,0
1950736,3.1129681,2460307.729,1
68646526,5.2289874,2459520.906,0
97735908,4.1137862,2460257.045,3
436652523,4.5461685,2460251.014,4
408809625,13.83388932,2459448.534,0
84599716,5.319375537,2459550.58,0
258796169,1.553818775,2458765.026,2
18373995,3.487875375,2459474.422,0
284326455,3.799853582,2459475.982,3
238586172,3.473239859,2459528.342,0
171160243,1.3887494,2459933.972,0
293457754,4.519508949,2459451.521,3
94727308,1.29694039,2459474.773,4
56399553,3.258831642,2459475.969,3
84339983,2.790828527,2459475.61,3
58472992,2.191341995,2459475.638,0
241442273,17.4756122,2459338.399,0
89702406,23.14385513,2459264.712,1
404421005,6.326680037,2458575.158,3
304339227,714.6970956,2458673.334,0
292202337,721.5621758,2458619.208,0
313006381,33.63562523,2458705.691,0
336075472,63.14485189,2458712.449,0
307958020,271.938639,2458864.835,2
17150865,0.8706763,2460232.413,1
337129672,49.10770474,2460209.919,1
405484221,42.82891524,2459454.509,1
306485267,14.35405832,2459451.613,0
58824746,10.28295825,2459449.354,2
91251292,3.990679025,2459451.091,0
91251292,13.07805551,2459456.766,0
337216118,2.685722911,2459447.755,0
436873727,22.09339218,2460239.909,2
336961891,3.602237738,2459449.13,0
270355392,5.025663706,2458411.393,0
270355392,10.73870387,2458415.855,0
387423096,0.3181853,2459524.091,0
46698351,5.0872348,2460084.813,0
286696849,8.929948272,2459915.972,0
303204165,8.834614668,2459451.543,0
303204165,11.06961039,2459451.391,0
257774438,15.38866066,2459461.181,3
404713783,15.0758735,2460233.687,0
60646268,2.6672418,2459084.536,0
147302550,11.1878978,2459071.96,0
139877968,18.6224802,2459078.33,0
238854767,16.3764188,2460128.432,0
99648579,10.6936683,2459084.091,0
209310912,3.6749802,2459085.463,0
120523488,3.439221,2459110.795,0
434110695,8.115667005,2460183.112,0
224279091,6.0142432,2459103.832,0
178215634,1.0451165,2459167.858,0
435259601,1.5090806,2459523.063,0
441135051,8.8085782,2459156.855,0
166778944,4.7034187,2459165.008,0
237358490,5.2916448,2459159.62,0
299551666,3.0002713,2459165.086,0
165201455,3.6831574,2459165.067,0
165202476,2.9093856,2459168.476,2
422884521,17.9450925,2459165.82,0
142938659,1.0049552,2459169.299,0
71401634,0.2476684,2459169.549,1
404506270,15.5014296,2459150.618,0
439873430,17.1470323,2459167.096,0
332911893,6.6132132,2459168.771,0
118573065,4.8667353,2459164.646,0
89062142,4.2430633,2459161.884,0
279095914,3.5779775,2459165.526,0
219225319,13.291966,2459163.083,0
100974694,4.0589926,2459166.441,0
206717400,4.7743169,2459168.253,0
283605976,6.8170909,2460211.223,0
31258738,17.4314043,2459173.505,0
248689510,3.0421828,2459194.88,0
449197624,6.7934811,2459187.796,1
264460005,3.0929206,2459194.816,1
399757537,6.4879123,2459194.249,0
431693152,7.0308254,2459188.986,0
316875094,7.9461192,2459190.958,0
302759417,3.313358,2459548.928,0
245793479,7.7688831,2460211.623,0
396935099,2.4337374,2459198.971,0
455033897,11.5341529,2459180.69,4
200321577,8.5725884,2459185.214,0
153723304,4.0519584,2459198.541,0
117843365,1.9113216,2459198.728,4
50745119,5.629318,2459193.698,0
139550876,35.7861915,2459155.041,0
243011228,4.1249095,2459521.211,0
250189842,5.0274739,2459195.474,0
411781649,4.2333233,2459191.58,0
34395020,10.1766089,2459186.708,0
468911753,2.2964514,2459197.315,4
9344899,8.5821795,2459197.982,0
248690688,3.121702,2459194.135,0
293514367,5.1155806,2459517.109,0
455030519,2.6875966,2459197.725,4
436637677,11.9140328,2459519.127,0
37117064,735.982363,2458483.115,0
322825139,0.4709937,2459226.691,0
232194097,3.3560085,2459223.248,0
317328621,6.2397532,2459220.513,4
144486060,1.4798437,2459226.527,0
177718896,3.7081082,2459221.349,0
317089770,8.8720052,2459221.84,0
102542376,2.9532479,2459224.624,4
251111783,7.9144674,2459219.562,0
268372005,6.4274159,2459214.765,1
268689126,5.2376102,2459218.398,0
269190305,4.1583367,2459219.33,0
234958949,5.1409029,2459220.399,0
306363166,14.3953055,2459201.746,0
124322274,3.7810832,2459225.607,0
229210014,4.0086493,2460237.324,0
142530031,10.8910909,2459219.501,0
322824542,3.6590997,2459226.361,0
119638424,3.572359,2459221.312,0
26587613,2.0763072,2459546.995,0
409009431,4.2971136,2459223.153,0
39824732,7.151653,2459214.055,0
270716565,6.0879495,2459223.951,0
52738649,6.9279673,2459220.207,0
97866515,4.0681112,2459545.314,0
438368981,1.4553693,2459548.376,0
78489364,1.8911553,2459225.157,0
438149332,5.3054422,2459544.585,0
97714451,6.2356356,2459541.875,0
280292434,3.541053,2459221.11,0
265619984,2.8564778,2459222.792,0
142532090,9.3202467,2459222.402,2
247873937,4.6498719,2459549.305,1
281716779,8.1703609,2459223.201,4
72097808,5.7728793,2459226.154,0
291198795,2.4849639,2459223.678,0
237637903,4.1034672,2459226.761,0
23725901,6.2185453,2459217.21,0
293931909,4.8013522,2459220.296,0
269278156,4.413935,2459220.373,0
160180298,7.5395871,2459213.185,0
235078021,5.2192426,2459222.487,0
59770954,4.1018859,2459544.135,0
153412485,1.3832999,2459226.694,0
317189702,3.2141617,2459222.778,0
291580615,3.6014534,2459227.342,0
237700098,5.0467874,2459218.935,0
306604742,5.3970484,2459541.713,0
61344769,3.6307276,2459226.015,0
267197567,22.7273078,2459216.543,0
119556803,8.0823172,2459216.307,0
53744258,2.0804611,2459227.26,0
34524670,5.7627112,2459222.18,0
49705089,9.6578504,2459226.012,2
291332861,7.7223185,2459226.58,0
440849210,3.7863767,2459575.896,0
119069946,4.3591525,2459220.412,0
143072696,5.8679992,2459223.4,0
268456052,1.6025971,2459224.634,0
21747057,16.3734954,2459206.23,0
271307949,1.932657257,2459963.946,0
157127081,2.7319222,2459252.112,0
108940329,7.2644599,2459979.777,0
333814134,2.8636452,2459249.746,0
112110888,1.9491813,2459963.443,0
266441563,6.0049484,2459249.633,4
455153906,2.8894603,2459248.942,0
415276070,1.745482791,2459963.256,0
148129139,8.6000244,2459243.037,0
412521892,2.4732088,2459248.829,0
196286578,10.4137997,2459245.971,0
170368805,2.9588764,2459250.951,0
145163386,3.8074213,2459966.545,0
170221808,10.7490194,2459249.338,0
231937828,4.6942884,2459247.49,0
176242778,1.9055614,2459250.822,0
423128096,3.7244324,2459247.429,4
218988652,6.7519508,2459252.171,4
409207712,3.3583921,2459246.339,0
50751260,6.4311106,2459242.498,0
127012328,5.6984189,2459245.419,0
431981595,3.5037708,2459251.312,0
156999527,4.3930669,2459244.55,0
134221850,7.5002702,2459251.274,0
452903647,1.610243547,2459964.406,4
100389539,4.2809767,2459246.158,2
265350422,8.4481666,2459235.815,4
65949719,3.4658629,2459248.822,0
95589845,3.5658043,2459249.836,0
107090327,2.7431176,2459250.177,0
65905621,3.5775958,2459250.342,0
265011923,2.9922495,2459248.081,0
274137295,5.5261155,2459248.758,0
65805840,4.0234634,2459250.008,0
280307604,4.3229915,2459244.041,1
419092044,3.251269,2459964.587,0
50575306,1.7131374,2459249.154,0
19117967,8.4516737,2459540.496,0
320341952,5.0648401,2459982.488,0
7976072,8.9981735,2459239.289,0
96317115,8.4476983,2459248.293,0
174546820,17.6868627,2459245.196,0
126772538,1.4700596,2459251.604,1
143724857,4.472259815,2459964.285,0
281225729,2.4162514,2459251.905,0
334414389,0.9828259014,2459963.071,0
81744640,3.3138453,2459250.01,0
333810741,4.0492184,2459247.778,0
32004914,5.545745,2459246.539,0
19447218,8.9727235,2459966.449,0
156990000,11.2473628,2459967.175,0
60074373,3.190373,2459276.407,1
181422954,2.600699607,2459963.061,0
82739585,1.5889429,2459277.36,0
394223845,27.1358856,2459979.053,0
354937825,5.469359,2459965.308,0
52936161,4.4712213,2459278.328,0
348756659,3.726093912,2459964.281,0
179687771,5.124162,2459278.834,0
53047383,2.818305303,2459963.644,0
17683158,5.9730504,2459271.205,0
332630868,736.5601487,2458525.418,1
291469139,19.0286016,2459265.675,0
268439377,0.9855374,2459279.26,1
1260235,7.6945481,2459275.293,0
17896514,2.6375869,2459279.81,0
186470968,2.7805098,2459990.29,0
176442805,3.6520005,2459278.577,0
77550515,3.118166,2459275.262,0
434428836,5.1953991,2459278.923,0
231559817,5.103509138,2459965.745,0
19612445,4.4644761,2459991.373,0
374200604,0.7600190181,2459525.795,1
38118291,13.3441946,2459273.978,0
80029842,2.3992876,2459279.306,1
453060368,9.6284672,2459271.895,0
131034657,5.3374045,2459271.889,0
258051471,8.3548746,2459970.5,0
143994382,4.5425274,2459991.385,0
26305150,4.219089967,2459992.314,0
418971787,1.0638184,2459277.893,1
186541435,7.0465721,2459271.911,0
134596619,3.723540696,2459966.24,0
132534906,3.0617364,2459277.979,1
332705008,7.677815859,2459269.734,0
60377863,21.6091483,2459278.825,0
74712191,7.2307407,2459304.797,0
74530173,7.2333744,2459303.197,0
70780410,3.9230475,2459991.882,0
44514807,7.5872202,2459290.956,0
428685938,14.4896397,2460022.855,1
35972578,1.8881146,2459304.812,0
262499797,1.750911727,2459963.284,1
152467154,7.1878971,2459291.243,0
335590096,1.5229985,2459304.246,2
71341774,3.4321678,2459299.869,0
322807371,,2459287.603,2
143032776,12.4856615,2459289.282,1
48274889,5.2410982,2459990.593,0
143059017,1.2655205,2459303.402,4
35758536,4.1059615,2459302.162,0
74484423,2.835273,2459992.374,0
362370757,3.5164369,2460014.7,0
71221700,3.0978928,2460016.892,0
446135868,1.8119168,2459990.186,0
168158622,1.7687528,2459988.602,0
310822679,1.7125104,2459302.454,0
228694725,0.8313018,2459331.381,4
463754499,2.2866856,2459331.968,0
133512515,9.7929019,2459330.737,0
458300989,4.1379542,2459328.15,0
447054140,5.2220526,2459330.373,0
144155193,4.728422,2459330.772,0
45465399,5.3763108,2459325.008,1
245099574,3.4717583,2459329.599,0
359735804,4.4158835,2460015.73,0
458331312,4.4360402,2459329.594,0
446463666,4.4967355,2459328.308,0
80681136,1.530084285,2460015.656,0
72504752,6.9392854,2459321.242,0
457743020,3.251249,2459327.582,1
274911400,5.1873583,2459325.946,0
309292963,9.4185437,2459319.76,0
441936163,1.895234,2460041.259,0
92004082,3.047127527,2460017.419,0
458199018,2.449801186,2460016.76,0
6010784,4.516649,2459323.755,0
441234277,7.3262605,2460021.338,0
469333534,3.5611222,2459329.47,0
463365347,8.9641788,2459321.816,0
438278301,5.1609259,2459322.429,0
81693792,4.3066915,2459329.757,0
124235800,2.7652293,2459330.011,0
376610581,2.3908076,2459331.215,0
425508314,7.6650157,2459320.969,0
107017977,16.0462248,2459315.345,0
358072664,4.1934945,2459327.067,1
457789844,4.9142901,2459331.925,0
464388115,2.4118274,2459331.41,0
463011281,11.1378464,2459311.217,0
385459345,11.97682409,2459999.634,0
447585233,3.3405202,2459329.177,0
356835341,19.7112002,2459311.08,0
272211398,11.64846652,2459316.775,0
303327435,5.506690954,2460018.634,0
303814029,4.4573401,2459332.057,0
219769290,7.4105517,2459327.883,0
72401290,6.5430693,2459332.199,0
49254857,10.5988743,2459317.273,2
440937096,3.3362143,2459991.53,0
454069765,4.1197036,2459326.618,3
317362389,4.7738904,2459356.533,0
60859922,6.5329169,2459357.329,0
155419920,3.6470909,2459358.159,0
132611413,2.5245706,2459358.125,0
404227343,3.4975869,2459344.889,0
411943564,7.5492321,2459359.886,0
219181903,12.9175271,2459975.585,0
307099276,3.1467665,2459359.002,0
399847887,3.9511085,2460045.035,0
454828937,6.809144,2460045.681,0
376421071,0.8166936,2459359.636,0
448820344,2.7792649,2459358.786,0
359403471,2.5547255,2459358.086,0
307221757,6.7789159,2459358.243,0
296850254,6.7635161,2460047.12,0
148772620,3.9417247,2459358.598,0
35106764,5.3861006,2459354.56,0
292797572,2.8013515,2459355.677,1
412635642,17.42198088,2460047.582,0
68030406,4.7750178,2459358.593,0
241638905,5.0414219,2459358.244,0
457018819,2.913692,2459357.455,0
149109125,9.1717558,2459342.286,0
237929468,25.86638689,2459963.746,2
77680373,3.5569996,2459354.639,0
166242494,7.9248476,2459349.6,0
418567812,8.0176705,2459352.427,0
242190195,4.075051,2459359.478,0
332017079,1.6500255,2459357.97,0
319783554,1.819376,2459357.232,1
382975217,4.1400273,2459353.765,0
160476088,0.4722347,2459360.065,0
401028336,1.7819156,2459356.99,0
245341495,3.9358604,2459355.717,0
448435566,4.1042587,2459357.872,0
400073524,0.6534841,2460041.455,0
405571798,2.9590176,2459357.456,0
147723246,6.6819653,2459352.203,0
188865842,3.1409607,2459359.921,0
8005485,5.1087099,2459356.23,0
412485680,4.6622996,2459358.371,0
457649900,748.8277169,2458606.971,0
290337456,4.6011828,2459357.533,0
329672278,4.0557174,2459357.496,0
420202798,7.479337401,2460041.883,0
210681065,2.074205,2459359.714,0
407827885,2.365766,2459358.025,0
406443564,1.1167145,2459359.32,1
129890791,7.0857491,2459355.756,0
295507430,7.3136902,2460044.772,0
243476396,0.5979368,2459359.528,0
253961767,2.235593609,2460070.678,0
406106335,3.0773658,2459358.241,0
359523751,4.833881269,2460044.303,0
453942180,7.9674915,2460017.003,0
149585119,2.6492703,2459355.969,0
397522142,7.9486299,2459354.079,0
148478039,10.6006859,2459348.687,0
304085024,4.4834145,2460014.438,0
210629725,3.027103,2459357.471,0
68081952,7.7023687,2459355.339,0
145204443,4.7190303,2459357.614,0
311736478,3.6305988,2459354.245,0
200435203,16.1565078,2459187.422,0
14029793,0.2097217,2459199.878,0
46627476,2.5665666,2459197.859,0
80137654,5.7527363,2459219.069,0
177391159,3.6748618,2459226.756,0
294315741,3.5678072,2459546.191,1
5592720,6.5946181,2459245.46,0
293607057,4.2889696,2459274.885,2
445392860,2.369654792,2459990.471,0
303385111,3.429078,2459382.69,0
295312916,5.6386197,2459383.064,0
247180220,0.7702101,2459385.804,0
362111691,4.8807474,2459381.726,0
360221713,3.1062522,2459384.512,0
277128619,21.4921464,2459363.698,2
294295243,8.7802662,2459371.589,0
384709136,4.8131406,2459387.912,0
340624586,13.3178839,2459381.134,0
76228620,9.7800223,2459378.907,0
33227166,5.5846356,2459377.222,0
179230828,5.5422295,2459302.141,0
179230828,15.3392841,2459285.96,0
95709395,5.069043,2459379.729,0
418471116,3.7318818,2460070.613,0
301900477,4.4540914,2459388.446,0
384386062,5.7626113,2459380.934,0
282485660,6.3084728,2459377.176,2
449107129,4.254955,2459386.203,0
424196109,2.5432595,2459384.644,2
150531994,2.775535454,2460830.046,0
463781038,8.1755735,2459385.304,0
276735500,6.7107895,2459376.397,0
418298773,2.6060495,2460069.388,0
245728942,4.18438,2459384.615,0
287494667,8.989491,2460047.431,0
362032529,3.4507193,2459388.138,0
221656234,2.4533968,2459384.648,0
68322189,1.2833689,2459385.76,1
302054555,3.3677179,2459384.729,0
294691204,6.5859565,2459380.064,0
420829332,1.090295,2459385.957,0
310266243,5.3450209,2459387.588,0
403405969,12.975062,2459384.238,0
208772468,2.244541,2459385.707,0
213111428,2.2749988,2459386.471,0
344130921,14.7765802,2459368.639,0
217838717,2.8846592,2459384.454,0
161247580,3.2813635,2459383.306,0
361711730,10.2436729,2459387.004,2
76894548,3.9353218,2459388.664,0
154400369,3.8861815,2459384.066,0
444290896,4.4299239,2459381.764,0
46807139,4.5314275,2459381.695,0
283665218,6.032661,2459376.494,0
318180448,5.4695364,2459389.29,0
306990399,8.7042937,2459377.129,0
401509690,5.8009082,2459378.67,0
406726743,17.7481897,2459380.201,0
263486257,4.124547286,2460068.95,0
127115861,0.9990876,2459384.822,0
